Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/is_success Max,eval/env_infos/final/is_success Mean,eval/env_infos/final/is_success Min,eval/env_infos/final/is_success Std,eval/env_infos/initial/is_success Max,eval/env_infos/initial/is_success Mean,eval/env_infos/initial/is_success Min,eval/env_infos/initial/is_success Std,eval/env_infos/is_success Max,eval/env_infos/is_success Mean,eval/env_infos/is_success Min,eval/env_infos/is_success Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/is_success Max,expl/env_infos/final/is_success Mean,expl/env_infos/final/is_success Min,expl/env_infos/final/is_success Std,expl/env_infos/initial/is_success Max,expl/env_infos/initial/is_success Mean,expl/env_infos/initial/is_success Min,expl/env_infos/initial/is_success Std,expl/env_infos/is_success Max,expl/env_infos/is_success Mean,expl/env_infos/is_success Min,expl/env_infos/is_success Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
10,10,0.0047686715,-0.004763628,-0.015500515,0.0049498263,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,55000,1000,1000.0,1000,0.0,0.9960402,-0.008808332,-0.9964363,0.58422464,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12000,1000,1000.0,1000,0.0,12000,0.00418743200134486,19.829912392888218,4.338329859019723,0.9600426920223981,0.017852305027190596,14.491400521830656,0.018041367002297193,231.95851591561222,5.821598460897803e-05,0.049781180918216705,-35.49824523925781,-4.0895596,-4.8322825,-6.4431725,0.33486077,-8.514498,8.723579,8.28028,7.3845644,0.35680947,8.688034,8.275645,7.4372797,0.33734575,8.692561,8.275946,7.43606,0.3389935,0.000706564,0.0006573986,11000,0.0042678686,-0.004753723,-0.015229585,0.004933555,-0.108057976,-0.1407336,-0.15630026,0.008575375,0.89757556,0.8687528,0.85530233,0.0074740225
11,11,0.01135663,-0.0017326943,-0.0184873,0.0057936963,-999.4,5,-997.0,-999.4,-1000.0,1.2,-0.0,-0.9994,-1.0,0.024487547856002243,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,1.0,0.0006,0.0,0.024487548,60,60000,1000,1000.0,1000,0.0,0.9994728,-0.0026588396,-0.9975407,0.5867016,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13000,1000,1000.0,1000,0.0,13000,0.003998589003458619,20.07284542254638,4.326757178991102,0.9599682809785008,0.01544626901159063,14.754304420552216,0.01231029600603506,252.77905894664582,6.038800347596407e-05,0.03687840327620506,-38.81247329711914,-3.9391212,-4.760895,-6.5413523,0.2951825,-3.9954305,4.1578627,3.8229384,3.202372,0.24922074,4.1264462,3.8227978,3.2562068,0.2304136,4.128928,3.8222737,3.249979,0.23459782,0.00075402623,0.0005907086,12000,0.010984647,-0.0018621514,-0.018364038,0.005883155,-0.10838986,-0.12941965,-0.14386266,0.0063997684,0.8972777,0.8786231,0.8660067,0.0056299064
12,12,0.018363222,-0.0020280478,-0.015661685,0.006017804,-998.8,5,-997.0,-998.8,-1000.0,1.1661903789690602,-0.0,-0.9988,-1.0,0.03462022530255977,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,1.0,0.0012,0.0,0.034620225,65,65000,1000,1000.0,1000,0.0,0.99264604,-0.0038461152,-0.99742264,0.5941258,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14000,1000,1000.0,1000,0.0,14000,0.004271172976586968,19.901350033003837,4.3655276380013674,0.9659391290042549,0.015414172026794404,14.538012363016605,0.012121704989112914,273.4172207370866,6.385298911482096e-05,0.027320297434926033,-42.47535705566406,-3.751727,-4.7983,-6.3261976,0.30764684,0.33106822,-0.24219596,-0.4667533,-0.86916035,0.16420366,-0.25380605,-0.4602339,-0.82482255,0.15496418,-0.25183272,-0.4603551,-0.8262293,0.15617014,0.00034148595,0.00030132593,13000,0.017689545,-0.002055539,-0.014735149,0.0060752793,-0.08125836,-0.12470417,-0.14369522,0.009401324,0.92195547,0.88279724,0.8661517,0.008348884
13,13,0.09409272,0.00026248206,-0.06976013,0.01369386,-998.8,5,-996.0,-998.8,-1000.0,1.469693845669907,-0.0,-0.9988,-1.0,0.03462022530255978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0012,0.0,0.034620225,70,70000,1000,1000.0,1000,0.0,0.9958915,-0.0034983477,-0.99510306,0.59136665,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,15000,1000,1000.0,1000,0.0,15000,0.004447777988389134,19.662509972928092,4.36033920198679,0.9568930430104956,0.016432027972768992,14.309649794944562,0.014661044988315552,293.7973609365872,8.708203677088022e-05,0.020239008590579033,-45.915618896484375,-3.6574135,-4.7728033,-6.9628096,0.31783035,4.315569,-4.2058063,-4.389207,-4.7016487,0.13789773,-4.216748,-4.40526,-4.695609,0.13537464,-4.226272,-4.4116592,-4.702608,0.13468409,0.000697015,0.001000341,14000,0.07427431,0.00033684733,-0.053324156,0.015067797,-0.10576627,-0.13300717,-0.15349965,0.007641514,0.8996349,0.8754844,0.85770106,0.0067047365
14,14,0.73089814,-0.003702511,-0.8565066,0.046264667,-999.0,5,-996.0,-999.0,-1000.0,1.5491933384829668,-0.0,-0.999,-1.0,0.03160696125855822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.03160696,75,75000,1000,1000.0,1000,0.0,0.997021,0.002415272,-0.9969323,0.5892184,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16000,1000,1000.0,1000,0.0,16000,0.004153934016358107,20.336582534655463,4.375211742008105,0.9559255790081806,0.015452312014531344,14.973533945623785,0.012231883010827005,314.903388188337,7.313897367566824e-05,0.01499520055949688,-49.28400421142578,-1.6175013,-4.7342167,-6.278474,0.4167873,8.366762,-8.216961,-8.395458,-8.621971,0.11535822,-8.236613,-8.437306,-8.685608,0.11550562,-8.2307205,-8.432405,-8.679814,0.11563071,0.0020526517,0.0017055479,15000,0.6681793,-0.0050765052,-0.80200255,0.068941265,-0.111872114,-0.13674024,-0.29534265,0.009718316,0.8941586,0.8722369,0.7442765,0.00816266
15,15,0.9862437,0.006708241,-0.9921141,0.071948916,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,80000,1000,1000.0,1000,0.0,0.99518514,0.005946149,-0.9975351,0.5879095,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17000,1000,1000.0,1000,0.0,17000,0.004023536050226539,20.282221465546172,4.3441702630370855,0.9564215900027193,0.026273922994732857,14.937769006472081,0.013490081997588277,335.9596002410399,7.306499173864722e-05,0.011115031316876411,-53.037498474121094,-2.7638412,-4.7875338,-7.603651,0.39977312,12.35648,-12.185737,-12.406622,-12.620916,0.10296064,-12.1475725,-12.397659,-12.617214,0.10319661,-12.153431,-12.409609,-12.6287365,0.10310595,0.0006717884,0.00064835086,16000,0.6663741,0.007233339,-0.6889185,0.04670671,-0.10772852,-0.13432032,-0.2714778,0.0078088003,0.8978713,0.8743361,0.7622522,0.0066249506
16,16,0.7902747,-0.014394057,-0.9846797,0.06364133,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,85000,1000,1000.0,1000,0.0,0.99704915,-0.00050676125,-0.9945483,0.58582324,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18000,1000,1000.0,1000,0.0,18000,0.004212011001072824,20.094848041189834,4.565300362999551,1.0279215759946965,0.015520804969128221,14.468995505245402,0.012835469970013946,356.81314548576484,6.231100996956229e-05,0.008233525790274143,-56.454742431640625,-1.2970552,-4.7625284,-6.5591,0.37248325,16.336155,-16.074335,-16.337307,-16.559195,0.112788275,-16.087029,-16.374964,-16.616499,0.11674215,-16.082357,-16.373661,-16.616076,0.116765544,0.0016465778,0.0015452147,17000,0.5287591,-0.01317969,-0.7939383,0.04458369,-0.02531381,-0.14091519,-0.37513518,0.011568318,0.9750039,0.8686198,0.6871964,0.009725227
17,17,0.81915224,-0.00334591,-0.99082804,0.062110506,-999.6,5,-998.0,-999.6,-1000.0,0.8,-0.0,-0.9996,-1.0,0.019995999599919982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.0,0.019996,90,90000,1000,1000.0,1000,0.0,0.99772567,-0.0016825821,-0.9973637,0.58926815,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,19000,1000,1000.0,1000,0.0,19000,0.0040477890288457274,20.06030500191264,4.289993943006266,0.9427573750144802,0.01565606502117589,14.794368126895279,0.013404838973656297,377.64336711290525,7.686397293582559e-05,0.006101478356868029,-59.82459259033203,-1.0262098,-4.7320976,-6.399721,0.45477784,20.1307,-19.570831,-20.186165,-20.399635,0.12263594,-19.804764,-20.160812,-20.385965,0.11907758,-19.800436,-20.150806,-20.373854,0.118735775,0.003974679,0.0045986925,18000,0.4356021,-0.0047736554,-0.78273934,0.06535157,0.006024061,-0.13025388,-0.30328068,0.014962492,1.0060422,0.8779689,0.7383918,0.012788205
18,18,0.9691257,-0.004601615,-0.98769003,0.08248327,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,95000,1000,1000.0,1000,0.0,0.996348,-0.0033817925,-0.9965911,0.58537036,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.03160696125855822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.03160696,20,20000,1000,1000.0,1000,0.0,20000,0.0042101399740204215,19.91020097368164,4.2950487729976885,0.9480634640203789,0.016415661957580596,14.631160299759358,0.015213528997264802,398.3091080324375,8.91059753485024e-05,0.004522492177784443,-63.12078094482422,4.757398,-4.6918654,-6.069274,0.7548423,23.82277,-23.492178,-23.872513,-24.14668,0.1698972,-23.43711,-23.84207,-24.14725,0.17979868,-23.44136,-23.846268,-24.151043,0.18004097,0.0014861736,0.0012550375,19000,0.9113259,-0.008384842,-0.9553746,0.11014413,-0.105874866,-0.14168438,-0.59521306,0.031647332,0.8995372,0.86829144,0.55144507,0.02399411
19,19,0.99407107,0.0036167323,-0.98894674,0.08193466,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100000,1000,1000.0,1000,0.0,0.99806774,-0.002827719,-0.9969815,0.58675385,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21000,1000,1000.0,1000,0.0,21000,0.004008567018900067,19.16766951768659,4.29664459900232,0.9512348460266367,0.01832713099429384,13.878838017699309,0.018543758953455836,418.17407817422645,7.259799167513847e-05,0.0033501856960356236,-67.18462371826172,1.4640551,-4.7893825,-7.096657,0.5545697,27.404705,-26.73761,-27.44795,-27.782602,0.20242462,-26.933008,-27.421143,-27.777912,0.20548373,-26.934082,-27.419878,-27.775093,0.2053188,0.0037818735,0.0038333186,20000,0.90658355,0.0026511282,-0.84801203,0.070780285,0.26478884,-0.1391867,-0.4864203,0.020680694,1.3031558,0.87025064,0.61482334,0.018122265
20,20,0.9946321,-0.0064720903,-0.9971694,0.10613338,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,105000,1000,1000.0,1000,0.0,0.9975764,0.006021874,-0.9986955,0.59190965,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,22000,1000,1000.0,1000,0.0,22000,0.004092171031516045,19.795268154528458,4.358142461976968,0.9611779350088909,0.015626109030563384,14.443733112479094,0.012423913984093815,438.7127322785673,7.245101733133197e-05,0.0024811832699924707,-70.37178039550781,1.8675098,-4.730547,-7.296806,0.65442276,30.855494,-30.33345,-30.88468,-31.287127,0.26486477,-30.264462,-30.869045,-31.309843,0.2767015,-30.210262,-30.805908,-31.246931,0.27372092,0.0006452059,0.00656211,21000,0.9450247,-0.0025615331,-0.9401189,0.091926835,0.38048443,-0.14404842,-0.5616395,0.035207804,1.4629931,0.8664063,0.57027334,0.033043493
21,21,0.99930906,0.008851611,-0.9996215,0.24135228,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,110000,1000,1000.0,1000,0.0,0.9994412,0.00778765,-0.9975753,0.5847019,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.03160696125855822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.031606965,23,23000,1000,1000.0,1000,0.0,23000,0.004041581996716559,20.15139076509513,4.353050625999458,0.9563821640331298,0.016018324007745832,14.80757423909381,0.01425193197792396,459.63178975787014,7.189798634499311e-05,0.0018401936395093799,-73.405029296875,4.598358,-4.6555066,-6.4386506,0.886141,34.171608,-33.503345,-34.171017,-34.651417,0.28629696,-33.468693,-34.174915,-34.713093,0.29925984,-33.467632,-34.18063,-34.716488,0.29945943,0.0003528946,0.00045365386,22000,0.9578023,-0.0017722509,-0.9648369,0.15404339,0.13494642,-0.18523301,-0.63166094,0.03356467,1.1444755,0.8313642,0.53170794,0.026804442
22,22,0.39281678,-0.0024796736,-0.24940404,0.038323633,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,115,115000,1000,1000.0,1000,0.0,0.9988659,0.0032083204,-0.99813324,0.5838631,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24000,1000,1000.0,1000,0.0,24000,0.004057591024320573,20.630613001820166,4.35747667402029,0.963024296972435,0.026558973011560738,15.266593630774878,0.012827373982872814,481.05971978313755,7.446203380823135e-05,0.001361702335998416,-77.6678466796875,-3.8865085,-4.769605,-6.36662,0.29451516,37.31923,-36.54645,-37.329834,-37.87895,0.30014023,-36.482853,-37.32383,-37.91164,0.31104946,-36.489494,-37.320614,-37.905525,0.3107699,0.00037866467,0.00039292665,23000,0.30284068,-0.0023787145,-0.19209386,0.03820764,0.019591399,-0.14347441,-0.17245291,0.020001527,1.0197846,0.8665198,0.8415979,0.017867684
23,23,0.9999375,0.033773005,-0.99982804,0.23002188,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120000,1000,1000.0,1000,0.0,0.99995524,0.027624695,-0.99932355,0.5899185,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,25000,1000,1000.0,1000,0.0,25000,0.004132362024392933,20.054786494350992,4.31021215202054,0.9397321810247377,0.018541517027188092,14.762757932243403,0.019318798033054918,501.88003356574336,9.155197767540812e-05,0.001010481035336852,-79.39070129394531,8.615559,-4.510355,-6.9927874,1.2651538,40.44447,-39.446228,-40.350094,-40.96326,0.36064062,-39.49186,-40.449318,-41.124393,0.37400264,-39.488205,-40.44854,-41.130337,0.37451026,0.010637706,0.010643921,24000,0.9854497,0.022760361,-0.981367,0.1609544,0.6865516,-0.20328332,-0.88639456,0.073652536,1.9868522,0.8183302,0.41213903,0.06504456
24,24,0.99915785,0.03067502,-0.99795014,0.16951926,-999.8,5,-999.0,-999.8,-1000.0,0.4,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,125,125000,1000,1000.0,1000,0.0,0.9994615,0.029945554,-0.9961983,0.56403214,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,26000,1000,1000.0,1000,0.0,26000,0.004107159038539976,19.882066685706377,4.280676942958962,0.9426408159779385,0.015743313007988036,14.624995830759872,0.01382472098339349,522.5163753223023,7.790297968313098e-05,0.00074989371933043,-83.908203125,1.3755713,-4.6610765,-6.289686,0.66674286,43.225307,-42.15504,-43.207256,-43.906193,0.43989623,-42.12775,-43.228313,-43.980045,0.4545908,-42.05005,-43.14932,-43.88474,0.4509543,0.0011893346,0.0038742553,25000,0.9770009,0.031998236,-0.9646669,0.14050367,0.58856446,-0.22535358,-0.8018624,0.06626268,1.8014005,0.8000884,0.4484929,0.058816552
25,25,0.9999517,0.10361432,-0.99996054,0.23213774,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,130000,1000,1000.0,1000,0.0,0.9998289,0.070079386,-0.99997944,0.57427394,-999.0,1,-999.0,-999.0,-999.0,0.0,-0.0,-0.999,-1.0,0.03160696125855822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.03160696,27,27000,1000,1000.0,1000,0.0,27000,0.004122251004446298,19.86498743260745,4.3100858720135875,0.9503277259645984,0.016791967034805566,14.568795199564192,0.014780673023778945,543.1312846025685,8.374400204047561e-05,0.0005567462067119777,-83.1777114868164,18.069902,-4.100128,-7.4402456,2.6683555,45.998505,-44.830906,-45.949898,-46.714916,0.48770332,-44.603817,-45.92128,-46.73209,0.5003607,-44.755726,-46.00586,-46.79635,0.5001012,0.0043770405,0.0054970747,26000,0.99672437,0.08803519,-0.9966405,0.21017402,0.49238878,-0.23057625,-1.0200408,0.097887464,1.6362201,0.79773194,0.36058024,0.07532393
26,26,1.0,0.23704445,-1.0,0.35446677,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,135000,1000,1000.0,1000,0.0,0.9999962,0.124548525,-0.99821085,0.5435584,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,28000,1000,1000.0,1000,0.0,28000,0.004034876998048276,19.866797549126204,4.374128885974642,0.9596081380150281,0.016029149992391467,14.499833755136933,0.013096321024931967,563.7471539442777,6.642198422923684e-05,0.0004158690571784973,-82.60554504394531,28.875088,-3.61067,-9.269321,4.1091423,48.581337,-46.36329,-48.562637,-49.378635,0.58219093,-46.85943,-48.577877,-49.42169,0.5834611,-46.853245,-48.578884,-49.428856,0.5817059,0.0043010637,0.0043560024,27000,0.99831927,0.13356088,-0.9813655,0.22009444,-0.18253818,-0.38647732,-0.8504075,0.10529991,0.83315283,0.6831132,0.42724082,0.0689698
27,27,1.0,-0.25849658,-1.0,0.48151016,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,140000,1000,1000.0,1000,0.0,1.0,-0.1410057,-1.0,0.6148886,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,29000,1000,1000.0,1000,0.0,29000,0.004036836966406554,19.84371307940455,4.338717901031487,0.9461143150110729,0.01722301502013579,14.521729837404564,0.015799197019077837,584.340650934435,9.197695180773735e-05,0.0003067295183427632,-89.92727661132812,14.397894,-4.116482,-6.896061,1.9624604,50.824383,-48.29476,-50.94748,-51.91882,0.7616472,-48.723064,-50.80858,-51.823475,0.76230776,-49.04538,-50.820717,-51.836292,0.7572792,0.024163963,0.020425804,28000,0.99831766,-0.071027674,-0.99645656,0.22299026,1.333799,-0.28221878,-0.6409786,0.11441288,3.7954347,0.7603084,0.5267767,0.1318249
28,28,1.0,-0.06844493,-1.0,0.7568263,-999.2,5,-999.0,-999.2,-1000.0,0.4,-0.0,-0.9992,-1.0,0.02827295527531567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0008,0.0,0.028272957,145,145000,1000,1000.0,1000,0.0,1.0,-0.068579756,-1.0,0.7788453,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30000,1000,1000.0,1000,0.0,30000,0.004262703005224466,19.84522947948426,4.299400511023123,0.9460761249647476,0.016149792994838208,14.566481002490036,0.012784941005520523,604.9349656587001,7.440400077030063e-05,0.00023090247123036534,-63.026611328125,129.60332,-0.52690005,-9.357367,11.427669,53.396507,-51.32253,-53.36525,-54.928116,0.6986893,-51.460686,-53.385193,-54.436478,0.7030197,-51.407623,-53.375534,-54.436115,0.710582,0.02822732,0.027070636,29000,1.0,-0.06852215,-1.0,0.40311784,-0.21212265,-0.6894544,-5.7212424,0.35142726,0.8088655,0.5226096,0.0032756384,0.1193066
29,29,1.0,0.108034536,-1.0,0.4631894,-999.8,5,-999.0,-999.8,-1000.0,0.4000000000000001,-0.0,-0.9998,-1.0,0.014140721339450827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,0.014140722,150,150000,1000,1000.0,1000,0.0,1.0,0.111109145,-0.9999999,0.519079,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,31000,1000,1000.0,1000,0.0,31000,0.0040474580018781126,20.249911481747404,4.30401713703759,0.948764814005699,0.016752363997511566,14.960251843731385,0.01598479296080768,625.9650263551157,9.307201253250241e-05,0.00017918215598911047,-66.36461639404297,62.01348,-0.6925688,-9.083337,5.212872,55.529053,-53.66904,-55.60687,-56.64549,0.7587871,-53.569893,-55.536396,-56.635704,0.7732833,-53.53098,-55.53035,-56.618366,0.7733867,0.0072042025,0.0070504774,30000,1.0,0.070546106,-0.99992347,0.36083412,-0.32864362,-0.97041214,-4.2832527,0.19859667,0.71989954,0.38509193,0.013797709,0.062408
30,30,1.0,0.075505026,-1.0,0.5145918,-1000.0,5,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,155000,1000,1000.0,1000,0.0,1.0,0.07671535,-0.99999994,0.55217224,-1000.0,1,-1000.0,-1000.0,-1000.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32000,1000,1000.0,1000,0.0,32000,0.004072192998137325,19.854245317925233,4.356153936008923,0.9546566400094889,0.014887579018250108,14.512010961887427,0.012403901026118547,646.5688803840894,6.010697688907385e-05,0.0001378003362333402,-64.48469543457031,40.868584,-0.25386196,-8.654786,4.7369337,57.855255,-55.79504,-57.782154,-58.84049,0.7331838,-55.79249,-57.843483,-58.955555,0.75188893,-55.80257,-57.858543,-58.969852,0.7516777,0.005297143,0.0079082195,31000,0.99995506,0.051398695,-0.9971087,0.40584952,-0.69522625,-1.0481443,-3.8928142,0.26238084,0.49896154,0.35935423,0.020387892,0.064083725
